,address/zipcode
29967,10305.0
29968,10305.0
29969,10305.0
29970,10306.0
29971,10306.0
29972,10305.0
29974,10305.0
29975,10306.0
29976,10305.0
29977,10306.0
29978,10306.0
29979,10305.0
29980,10306.0
29981,10306.0
29982,10305.0
29983,10305.0
29984,10306.0
29985,10306.0
29986,10306.0
29987,10306.0
29988,10306.0
29989,10306.0
29991,10305.0
29993,10306.0
29994,10305.0
29995,10306.0
29996,10305.0
29997,10306.0
29998,10305.0
29999,10305.0
30001,10306.0
30002,10305.0
30004,10306.0
30005,10306.0
30006,10304.0
30007,10306.0
30008,10306.0
30009,10305.0
30010,10305.0
30011,10305.0
30012,10305.0
30013,10306.0
30014,10305.0
30015,10305.0
30016,10305.0
30019,10306.0
30020,10306.0
30021,10305.0
30023,10305.0
30024,10306.0
30025,10306.0
30028,10306.0
30032,10306.0
30033,10306.0
30034,10306.0
30035,10306.0
30036,10306.0
30037,10305.0
30038,10306.0
30039,10305.0
30040,10306.0
30041,10306.0
30042,10305.0
30043,10305.0
30044,10306.0
30045,10306.0
30046,10305.0
30047,10306.0
30048,10306.0
30049,10306.0
30050,10306.0
30051,10305.0
30052,10306.0
30053,10305.0
30054,10305.0
30056,10305.0
30057,10306.0
30058,10306.0
30059,10305.0
30060,10305.0
30061,10305.0
30062,10306.0
30063,10306.0
30064,10306.0
30065,10306.0
30068,10306.0
30069,10306.0
30071,10305.0
30072,10306.0
30073,10306.0
30074,10306.0
30075,10306.0
30077,10305.0
30078,10306.0
30080,10306.0
30081,10306.0
30083,10306.0
30084,10306.0
30085,10305.0
30086,10305.0
30087,10305.0
30088,10305.0
30089,10305.0
30090,10306.0
30091,10305.0
30092,10305.0
30093,10305.0
30094,10306.0
30095,10306.0
30096,10306.0
30097,10306.0
30098,10305.0
30099,10306.0
30100,10306.0
30101,10306.0
30102,10306.0
30103,10306.0
30104,10306.0
30105,10305.0
30106,10306.0
30107,10305.0
30108,10305.0
30109,10305.0
30110,10306.0
30112,10305.0
30113,10306.0
30114,10305.0
30115,10306.0
30116,10305.0
30118,10306.0
30121,10305.0
30122,10306.0
30123,10306.0
30124,10305.0
30125,10306.0
30126,10305.0
30127,10305.0
30128,10305.0
30130,10306.0
30131,10306.0
30132,10305.0
30133,10306.0
30134,10305.0
30135,10306.0
30136,10306.0
30137,10305.0
30139,10305.0
30140,10305.0
30142,10306.0
30143,10305.0
30144,10306.0
30145,10305.0
30146,10305.0
30148,10305.0
30149,10305.0
30150,10306.0
30151,10305.0
30152,10305.0
30153,10305.0
30154,10305.0
30155,10305.0
30156,10305.0
30157,10305.0
30158,10305.0
30159,10305.0
30161,10305.0
30162,10306.0
30163,10305.0
30164,10306.0
30166,10306.0
30167,10305.0
30168,10305.0
30169,10305.0
30170,10305.0
30171,10305.0
30172,10305.0
30173,10305.0
30174,10306.0
30176,10305.0
30177,10306.0
30178,10306.0
30181,10305.0
30182,10305.0
30183,10305.0
30187,10305.0
30188,10305.0
30189,10306.0
30192,10305.0
30193,10305.0
30197,10305.0
30199,10305.0
30200,10306.0
30201,10306.0
30202,10305.0
30203,10306.0
30206,10305.0
30207,10305.0
30209,10305.0
30210,10305.0
30213,10305.0
30215,10305.0
30216,10306.0
30217,10305.0
30219,10305.0
30223,10306.0
30228,10306.0
30229,10306.0
30230,10305.0
30231,10305.0
30232,10306.0
30235,10306.0
30238,10305.0
30239,10306.0
30241,10305.0
30242,10305.0
30243,10305.0
30244,10306.0
30245,10306.0
30246,10306.0
30247,10305.0
30248,10305.0
30249,10305.0
30250,10305.0
30251,10305.0
30253,10305.0
30255,10306.0
30256,10306.0
30257,10305.0
30258,10305.0
30259,10305.0
30260,10305.0
30261,10306.0
30262,10305.0
30263,10306.0
30264,10305.0
30265,10306.0
30266,10305.0
30268,10306.0
30269,10306.0
30270,10305.0
30273,10305.0
30274,10306.0
30275,10306.0
30276,10306.0
30277,10306.0
30278,10306.0
30279,10305.0
30280,10306.0
30281,10306.0
30282,10306.0
30284,10305.0
30285,10306.0
30287,10305.0
30288,10306.0
30289,10306.0
30291,10306.0
30292,10306.0
30293,10306.0
30295,10305.0
30297,10306.0
30298,10306.0
30304,10305.0
30305,10306.0
30306,10306.0
30307,10306.0
30309,10305.0
30310,10306.0
30311,10305.0
30312,10305.0
30313,10306.0
30314,10306.0
30315,10306.0
30316,10306.0
30317,10305.0
30319,10306.0
30321,10305.0
30323,10305.0
30324,10306.0
30326,10306.0
30329,10306.0
30330,10306.0
30331,10306.0
30334,10306.0
30337,10306.0
30338,10306.0
30339,10306.0
30340,10305.0
30341,10305.0
30342,10306.0
30343,10306.0
30345,10305.0
30346,10305.0
30347,10305.0
30348,10305.0
30349,10305.0
30350,10305.0
30351,10305.0
30352,10305.0
30353,10305.0
30354,10305.0
30355,10305.0
30356,10305.0
30357,10305.0
30359,10305.0
30360,10305.0
30361,10305.0
30362,10305.0
30363,10305.0
30364,10305.0
30365,10305.0
30366,10305.0
30367,10305.0
30368,10305.0
30369,10305.0
30370,10305.0
30372,10305.0
30373,10305.0
30374,10305.0
30375,10305.0
30377,10305.0
30384,10305.0
30387,10305.0
30388,10305.0
30389,10305.0
30390,10305.0
30391,10305.0
30392,10305.0
30393,10305.0
30394,10305.0
30398,10305.0
30399,10305.0
30400,10305.0
30401,10305.0
30402,10305.0
30403,10305.0
30404,10305.0
30405,10305.0
30407,10305.0
30408,10305.0
30409,10305.0
30410,10305.0
30413,10305.0
30414,10305.0
30415,10305.0
30416,10305.0
30419,10305.0
30420,10305.0
30421,10305.0
30422,10305.0
30423,10305.0
30424,10305.0
30425,10305.0
30426,10305.0
30427,10305.0
30428,10305.0
30429,10305.0
30430,10305.0
30431,10305.0
30432,10305.0
30433,10305.0
30434,10305.0
30435,10305.0
30436,10305.0
30438,10305.0
30440,10305.0
30441,10305.0
30442,10305.0
30443,10305.0
30444,10305.0
30445,10305.0
30446,10305.0
30447,10305.0
30448,10305.0
30449,10305.0
30450,10305.0
30452,10305.0
30453,10305.0
30455,10305.0
30456,10305.0
30457,10305.0
30458,10305.0
30459,10305.0
30460,10305.0
30461,10305.0
30463,10305.0
30464,10305.0
30466,10305.0
30467,10305.0
30468,10305.0
30469,10305.0
30470,10305.0
30472,10305.0
30473,10305.0
30474,10305.0
30475,10305.0
30476,10305.0
30477,10305.0
30478,10305.0
30479,10305.0
30480,10305.0
30481,10305.0
30482,10305.0
30483,10305.0
30485,10305.0
30487,10305.0
30488,10305.0
30489,10305.0
30490,10305.0
30491,10305.0
30492,10305.0
30493,10305.0
30494,10305.0
30495,10305.0
30496,10305.0
30497,10305.0
30498,10305.0
30499,10305.0
30500,10305.0
30501,10305.0
30502,10305.0
30503,10305.0
30504,10305.0
30505,10305.0
30506,10305.0
30507,10305.0
30508,10305.0
30509,10305.0
30510,10305.0
30511,10305.0
30513,10305.0
30514,10305.0
30516,10305.0
30519,10305.0
30521,10305.0
30524,10305.0
30525,10305.0
30527,10305.0
30528,10305.0
30530,10305.0
30531,10305.0
30532,10305.0
30534,10305.0
30535,10305.0
30536,10305.0
30541,10305.0
30542,10305.0
30543,10305.0
30545,10305.0
30546,10305.0
30547,10305.0
30548,10305.0
30549,10305.0
30550,10305.0
30551,10305.0
30552,10305.0
30553,10305.0
30554,10305.0
30555,10305.0
30556,10305.0
30558,10305.0
30559,10305.0
30560,10305.0
30561,10305.0
30562,10305.0
30563,10305.0
30564,10305.0
30565,10305.0
30566,10305.0
30568,10305.0
30569,10305.0
30570,10305.0
30571,10305.0
30572,10305.0
30574,10305.0
30575,10305.0
30576,10305.0
30577,10305.0
30578,10305.0
30579,10305.0
30580,10305.0
30581,10305.0
30584,10305.0
30585,10305.0
30586,10305.0
30587,10305.0
30588,10305.0
30590,10305.0
30591,10305.0
30592,10305.0
30593,10305.0
30594,10305.0
30595,10305.0
30596,10305.0
30597,10305.0
30599,10305.0
30600,10305.0
30602,10305.0
30604,10305.0
30605,10305.0
30606,10305.0
30607,10305.0
30609,10305.0
30611,10305.0
30612,10305.0
30613,10305.0
30614,10305.0
30615,10305.0
30616,10305.0
30618,10305.0
30619,10305.0
30620,10305.0
30621,10305.0
30622,10305.0
30623,10305.0
30625,10305.0
30627,10305.0
30629,10305.0
30630,10305.0
30631,10305.0
30632,10305.0
30633,10305.0
30634,10305.0
30636,10305.0
30638,10305.0
30639,10305.0
30640,10305.0
30642,10305.0
30644,10305.0
30645,10305.0
30646,10305.0
30647,10305.0
30649,10305.0
30650,10305.0
30652,10305.0
30653,10305.0
30654,10305.0
30655,10305.0
30660,10305.0
30661,10305.0
30663,10305.0
30664,10305.0
30665,10305.0
30666,10305.0
30667,10305.0
30668,10305.0
30669,10305.0
30670,10305.0
30673,10305.0
30674,10305.0
30675,10305.0
30676,10305.0
30677,10305.0
30678,10305.0
30679,10305.0
30680,10305.0
30682,10305.0
30683,10305.0
30684,10305.0
30687,10305.0
30688,10305.0
30689,10305.0
30690,10305.0
30691,10305.0
30692,10305.0
30693,10305.0
30694,10305.0
30696,10305.0
30697,10305.0
30699,10305.0
30700,10305.0
30702,10305.0
30703,10305.0
30706,10305.0
30707,10305.0
30708,10305.0
30710,10305.0
30711,10305.0
30712,10305.0
30713,10305.0
30714,10305.0
30716,10305.0
30717,10305.0
30718,10305.0
30721,10305.0
30722,10305.0
30724,10305.0
30725,10305.0
30726,10305.0
30727,10305.0
30728,10305.0
30729,10305.0
30731,10305.0
30732,10305.0
30733,10305.0
30734,10305.0
30735,10305.0
30736,10305.0
30737,10305.0
30738,10305.0
30739,10305.0
30740,10305.0
30741,10305.0
30742,10305.0
30745,10305.0
30748,10305.0
30749,10305.0
30751,10305.0
30752,10305.0
30754,10305.0
30756,10305.0
30757,10305.0
30758,10305.0
30759,10305.0
30761,10305.0
30762,10305.0
30764,10305.0
30766,10305.0
30767,10305.0
30769,10305.0
30770,10305.0
30771,10305.0
30772,10305.0
30773,10305.0
30774,10305.0
30775,10305.0
30776,10305.0
30777,10305.0
30778,10305.0
30779,10305.0
30780,10305.0
30781,10305.0
30782,10305.0
30784,10305.0
30786,10305.0
30787,10305.0
30793,10305.0
30794,10305.0
30795,10305.0
30796,10305.0
30797,10305.0
30798,10305.0
30799,10305.0
30800,10305.0
30801,10305.0
30802,10305.0
30803,10305.0
30804,10305.0
30805,10305.0
30806,10305.0
30807,10305.0
30808,10305.0
30809,10305.0
30810,10305.0
30811,10305.0
30813,10305.0
30814,10305.0
30816,10305.0
30817,10305.0
30818,10305.0
30819,10305.0
30820,10305.0
30821,10305.0
30829,10305.0
30831,10305.0
30832,10305.0
30834,10305.0
30836,10305.0
30838,10305.0
30839,10305.0
30840,10305.0
30841,10305.0
30844,10305.0
30848,10305.0
30851,10305.0
30854,10305.0
30856,10305.0
30859,10305.0
30863,10305.0
30868,10305.0
30870,10305.0
30871,10305.0
30874,10305.0
30882,10306.0
30883,10306.0
30884,10306.0
30885,10306.0
30886,10306.0
30888,10306.0
30889,10306.0
30890,10306.0
30891,10306.0
30893,10306.0
30894,10306.0
30895,10306.0
30896,10306.0
30897,10306.0
30898,10306.0
30899,10306.0
30900,10306.0
30901,10306.0
30902,10306.0
30903,10306.0
30904,10306.0
30905,10306.0
30906,10306.0
30907,10306.0
30908,10306.0
30909,10306.0
30911,10306.0
30912,10306.0
30913,10306.0
30914,10306.0
30915,10306.0
30916,10306.0
30919,10306.0
30920,10306.0
30921,10306.0
30922,10306.0
30925,10306.0
30926,10306.0
30927,10306.0
30928,10306.0
30929,10306.0
30930,10306.0
30932,10306.0
30933,10306.0
30935,10306.0
30936,10306.0
30937,10306.0
30938,10306.0
30939,10306.0
30941,10306.0
30942,10306.0
30943,10306.0
30944,10306.0
30945,10306.0
30947,10306.0
30948,10306.0
30949,10306.0
30950,10306.0
30952,10306.0
30953,10306.0
30955,10306.0
30956,10306.0
30959,10306.0
30960,10306.0
30963,10306.0
30965,10306.0
30966,10306.0
30969,10306.0
30971,10306.0
30972,10306.0
30974,10306.0
30976,10306.0
30977,10306.0
30978,10306.0
30979,10306.0
30980,10306.0
30981,10306.0
30982,10306.0
30984,10306.0
30985,10306.0
30987,10306.0
30988,10306.0
30989,10306.0
30990,10306.0
30993,10306.0
30997,10306.0
30998,10306.0
30999,10306.0
31000,10306.0
31001,10306.0
31002,10306.0
31003,10306.0
31004,10306.0
31005,10306.0
31006,10306.0
31007,10306.0
31008,10306.0
31009,10306.0
31010,10306.0
31011,10306.0
31013,10306.0
31014,10306.0
31015,10306.0
31016,10306.0
31017,10306.0
31020,10306.0
31021,10306.0
31022,10306.0
31024,10306.0
31026,10306.0
31027,10306.0
31030,10306.0
31032,10306.0
31033,10306.0
31034,10306.0
31035,10306.0
31036,10306.0
31037,10306.0
31038,10306.0
31039,10306.0
31040,10306.0
31041,10306.0
31042,10306.0
31043,10306.0
31044,10306.0
31045,10306.0
31047,10306.0
31049,10306.0
31050,10306.0
31051,10306.0
31052,10306.0
31054,10306.0
31055,10306.0
31056,10306.0
31060,10306.0
31061,10306.0
31062,10306.0
31063,10306.0
31064,10306.0
31065,10306.0
31066,10306.0
31067,10306.0
31069,10306.0
31070,10306.0
31072,10306.0
31073,10306.0
31074,10306.0
31078,10306.0
31079,10306.0
31080,10306.0
31081,10306.0
31083,10306.0
31084,10306.0
31085,10306.0
31086,10306.0
31087,10306.0
31088,10306.0
31089,10306.0
31090,10306.0
31091,10306.0
31092,10306.0
31093,10306.0
31095,10306.0
31096,10306.0
31098,10306.0
31100,10306.0
31101,10306.0
31102,10306.0
31103,10306.0
31104,10306.0
31106,10306.0
31107,10306.0
31111,10306.0
31113,10306.0
31114,10306.0
31115,10306.0
31116,10306.0
31117,10306.0
31118,10306.0
31120,10306.0
31121,10306.0
31122,10306.0
31123,10306.0
31125,10306.0
31126,10306.0
31127,10306.0
31128,10306.0
31129,10306.0
31131,10306.0
31132,10306.0
31134,10306.0
31135,10306.0
31138,10306.0
31140,10306.0
31141,10306.0
31142,10306.0
31143,10306.0
31144,10306.0
31145,10306.0
31146,10306.0
31147,10306.0
31148,10306.0
31149,10306.0
31150,10306.0
31151,10306.0
31152,10306.0
31153,10306.0
31154,10306.0
31156,10306.0
31157,10306.0
31159,10306.0
31160,10306.0
31161,10306.0
31163,10306.0
31164,10306.0
31165,10306.0
31167,10306.0
31170,10306.0
31171,10306.0
31172,10306.0
31173,10306.0
31174,10306.0
31176,10306.0
31177,10306.0
31178,10306.0
31179,10306.0
31180,10306.0
31181,10306.0
31182,10306.0
31183,10306.0
31184,10306.0
31185,10306.0
31186,10306.0
31187,10306.0
31188,10306.0
31189,10306.0
31190,10306.0
31191,10306.0
31192,10306.0
31193,10306.0
31194,10306.0
31196,10306.0
31197,10306.0
31198,10306.0
31200,10306.0
31201,10306.0
31202,10306.0
31203,10306.0
31204,10306.0
31205,10306.0
31206,10306.0
31207,10306.0
31208,10306.0
31209,10306.0
31210,10306.0
31211,10306.0
31212,10306.0
31213,10306.0
31214,10306.0
31215,10306.0
31217,10306.0
31218,10306.0
31219,10306.0
31220,10306.0
31221,10306.0
31223,10306.0
31226,10306.0
31232,10306.0
31233,10306.0
31234,10306.0
31235,10306.0
31236,10306.0
31240,10306.0
31241,10306.0
31243,10306.0
31244,10306.0
31245,10306.0
31247,10306.0
31248,10306.0
31251,10306.0
31253,10306.0
31254,10306.0
31258,10306.0
31259,10306.0
31260,10306.0
31261,10306.0
31262,10306.0
31263,10306.0
31264,10306.0
31265,10306.0
31266,10306.0
31267,10306.0
31269,10306.0
31270,10306.0
31272,10306.0
31274,10306.0
31275,10306.0
31276,10306.0
31277,10306.0
31281,10306.0
31282,10306.0
31283,10306.0
31285,10306.0
31288,10306.0
31289,10306.0
31290,10306.0
31291,10306.0
31292,10306.0
31293,10306.0
31295,10306.0
31296,10306.0
31297,10306.0
31298,10306.0
31299,10306.0
31300,10306.0
31302,10306.0
31303,10306.0
31304,10306.0
31305,10306.0
31306,10306.0
31312,10306.0
31315,10306.0
31316,10306.0
31317,10306.0
31319,10306.0
31320,10306.0
31321,10306.0
31322,10306.0
31324,10306.0
31327,10306.0
31329,10306.0
31332,10306.0
31335,10306.0
31336,10306.0
31337,10306.0
31338,10306.0
31339,10306.0
31340,10306.0
31341,10306.0
31343,10306.0
31346,10306.0
31347,10306.0
31348,10306.0
31349,10306.0
31350,10306.0
31351,10306.0
31352,10306.0
31354,10306.0
31355,10306.0
31356,10306.0
31357,10306.0
31358,10306.0
31359,10306.0
31360,10306.0
31361,10306.0
31362,10306.0
31363,10306.0
31365,10306.0
31366,10306.0
31371,10306.0
31372,10306.0
31373,10306.0
31374,10306.0
31375,10306.0
31376,10306.0
31377,10306.0
31379,10306.0
31380,10306.0
31381,10306.0
31382,10306.0
31383,10306.0
31384,10306.0
31385,10306.0
31386,10306.0
31387,10306.0
31390,10306.0
31391,10306.0
31393,10306.0
31397,10306.0
31398,10306.0
31399,10306.0
31400,10306.0
31401,10306.0
31402,10306.0
31404,10306.0
31406,10306.0
31408,10306.0
31409,10306.0
31410,10306.0
31411,10306.0
31412,10306.0
31413,10306.0
31414,10306.0
31416,10306.0
31417,10306.0
31418,10306.0
31420,10306.0
31421,10306.0
31422,10306.0
31423,10306.0
31424,10306.0
31425,10306.0
31426,10306.0
31427,10306.0
31428,10306.0
31429,10306.0
31430,10306.0
31432,10306.0
31433,10306.0
31434,10306.0
31435,10306.0
31436,10306.0
31437,10306.0
31438,10306.0
31439,10306.0
31440,10306.0
31441,10306.0
31442,10306.0
31443,10306.0
31444,10306.0
31445,10306.0
31446,10306.0
31447,10306.0
31448,10306.0
31449,10306.0
31450,10306.0
31451,10306.0
31452,10306.0
31453,10306.0
31454,10306.0
31455,10306.0
31457,10306.0
31458,10306.0
31459,10306.0
31460,10306.0
31461,10306.0
31462,10306.0
31463,10306.0
31464,10306.0
31466,10306.0
31467,10306.0
31468,10306.0
31469,10306.0
31470,10306.0
31474,10306.0
31475,10306.0
31476,10306.0
31477,10306.0
31478,10306.0
31480,10306.0
31481,10306.0
31482,10306.0
31483,10306.0
31484,10306.0
31485,10306.0
31486,10306.0
31487,10306.0
31488,10306.0
31489,10306.0
31490,10306.0
31491,10306.0
31492,10306.0
31493,10306.0
31494,10306.0
31495,10306.0
31496,10306.0
31497,10306.0
31498,10306.0
31499,10306.0
31501,10306.0
31502,10306.0
31503,10306.0
31504,10306.0
31505,10306.0
31506,10306.0
31507,10306.0
31508,10306.0
31510,10306.0
31511,10306.0
31512,10306.0
31513,10306.0
31515,10306.0
31516,10306.0
31517,10306.0
31518,10306.0
31523,10306.0
31524,10306.0
31525,10306.0
31527,10306.0
31530,10306.0
31531,10306.0
31532,10306.0
31533,10306.0
31534,10306.0
31536,10306.0
31537,10306.0
31538,10306.0
31539,10306.0
31540,10306.0
31541,10306.0
31542,10306.0
31543,10306.0
31544,10306.0
31545,10306.0
31546,10306.0
31548,10306.0
31549,10306.0
31550,10306.0
31551,10306.0
31552,10306.0
31553,10306.0
31554,10306.0
31556,10306.0
31557,10306.0
31558,10306.0
31559,10306.0
31560,10306.0
31561,10306.0
31562,10306.0
31563,10306.0
31564,10306.0
31565,10306.0
31566,10306.0
31567,10306.0
31568,10306.0
31569,10306.0
31570,10306.0
31571,10306.0
31572,10306.0
31573,10306.0
31574,10306.0
31575,10306.0
31577,10306.0
31578,10306.0
31579,10306.0
31581,10306.0
31582,10306.0
31583,11214.0
31585,11214.0
31587,11214.0
31588,11214.0
31589,11214.0
31590,11214.0
31591,11214.0
31592,11214.0
31593,11214.0
31595,11214.0
31597,11214.0
31599,11214.0
31604,11214.0
31605,11214.0
31614,11214.0
31615,11214.0
31619,11214.0
31620,11214.0
31624,11214.0
31626,11214.0
31627,11214.0
31628,11214.0
31629,11214.0
31630,11214.0
31632,11214.0
31635,11214.0
31637,11214.0
31639,11214.0
31640,11214.0
31641,11214.0
31644,11214.0
31645,11214.0
31650,11214.0
31653,11214.0
31657,11223.0
31658,11214.0
31660,11214.0
31661,11214.0
31662,11223.0
31664,11223.0
31665,11214.0
31666,11214.0
31667,11214.0
31669,11214.0
31670,11214.0
31671,11214.0
31672,11214.0
31673,11214.0
31674,11223.0
31675,11214.0
31676,11223.0
31677,11214.0
31678,11223.0
31681,11223.0
31682,11214.0
31683,11214.0
31684,11214.0
31685,11214.0
31686,11214.0
31687,11214.0
31688,11214.0
31689,11223.0
31690,11214.0
31691,11223.0
31692,11223.0
31693,11214.0
31694,11214.0
31695,11214.0
31696,11214.0
31699,11214.0
31701,11214.0
31702,11214.0
31703,11214.0
31705,11214.0
31706,11214.0
31707,11214.0
31708,11214.0
31712,11223.0
31713,11223.0
31716,11214.0
31718,11214.0
31719,11223.0
31720,11223.0
31721,11223.0
31723,11223.0
31724,11214.0
31725,11223.0
31726,11214.0
31727,11214.0
31729,11223.0
31731,11223.0
31732,11214.0
31734,11223.0
31735,11223.0
31736,11214.0
31737,11214.0
31738,11214.0
31739,11214.0
31742,11223.0
31743,11214.0
31744,11214.0
31745,11214.0
31746,11223.0
31750,11223.0
31751,11223.0
31752,11214.0
31754,11223.0
31755,11214.0
31756,11214.0
31757,11223.0
31759,11223.0
31760,11214.0
31761,11223.0
31763,11214.0
31764,11223.0
31765,11214.0
31769,11223.0
31770,11223.0
31771,11214.0
31773,11214.0
31775,11223.0
31778,11223.0
31780,11214.0
31781,11223.0
31782,11214.0
31783,11214.0
31784,11223.0
31785,11214.0
31787,11214.0
31789,11223.0
31790,11223.0
31791,11214.0
31792,11214.0
31793,11223.0
31794,11214.0
31795,11214.0
31798,11223.0
31800,11214.0
31801,11223.0
31802,11214.0
31805,11223.0
31806,11223.0
31807,11223.0
31809,11214.0
31814,11223.0
31815,11214.0
31816,11214.0
31817,11223.0
31818,11223.0
31819,11223.0
31820,11214.0
31821,11214.0
31823,11214.0
31824,11214.0
31825,11214.0
31826,11223.0
31827,11223.0
31828,11223.0
31829,11214.0
31831,11223.0
31833,11214.0
31834,11223.0
31835,11214.0
31837,11223.0
31839,11223.0
31841,11223.0
31842,11214.0
31843,11223.0
31845,11223.0
31846,11223.0
31847,11214.0
31849,11214.0
31850,11214.0
31851,11223.0
31852,11223.0
31854,11214.0
31855,11223.0
31856,11214.0
31857,11223.0
31860,11223.0
31861,11223.0
31862,11223.0
31863,11223.0
31865,11214.0
31866,11223.0
31868,11214.0
31869,11214.0
31870,11214.0
31873,11223.0
31874,11214.0
31875,11223.0
31876,11214.0
31877,11214.0
31878,11214.0
31879,11214.0
31880,11223.0
31881,11214.0
31882,11223.0
31884,11214.0
31885,11223.0
31886,11214.0
31888,11223.0
31889,11223.0
31891,11214.0
31892,11223.0
31895,11223.0
31896,11223.0
31897,11214.0
31898,11223.0
31900,11223.0
31901,11223.0
31902,11214.0
31903,11214.0
31904,11223.0
31907,11214.0
31909,11214.0
31910,11214.0
31911,11214.0
31912,11223.0
31914,11214.0
31916,11214.0
31917,11214.0
31918,11223.0
31919,11223.0
31922,11214.0
31923,11223.0
31924,11214.0
31925,11214.0
31926,11214.0
31930,11214.0
31931,11214.0
31932,11214.0
31933,11214.0
31935,11223.0
31936,11214.0
31937,11223.0
31938,11223.0
31939,11223.0
31942,11223.0
31944,11223.0
31945,11214.0
31946,11223.0
31947,11223.0
31948,11214.0
31949,11223.0
31950,11223.0
31953,11214.0
31954,11214.0
31955,11223.0
31956,11214.0
31957,11214.0
31958,11214.0
31959,11223.0
31960,11214.0
31961,11214.0
31962,11223.0
31963,11214.0
31964,11223.0
31967,11223.0
31968,11214.0
31969,11214.0
31973,11214.0
31974,11214.0
31975,11214.0
31977,11223.0
31978,11223.0
31980,11223.0
31981,11223.0
31983,11223.0
31984,11214.0
31985,11214.0
31986,11224.0
31987,11224.0
31988,11224.0
31989,11224.0
31990,11224.0
31991,11224.0
31992,11224.0
31993,11224.0
31994,11224.0
31995,11224.0
31996,11224.0
31997,11224.0
31998,11224.0
32000,11224.0
32001,11224.0
32002,11224.0
32004,11224.0
32005,11224.0
32006,11224.0
32007,11224.0
32012,11224.0
32013,11224.0
32016,11224.0
32017,11224.0
32018,11224.0
32019,11224.0
32022,11224.0
32023,11224.0
32026,11224.0
32027,11224.0
32028,11224.0
32029,11224.0
32030,11224.0
32031,11224.0
32033,11224.0
32034,11224.0
32035,11224.0
32036,11224.0
32037,11224.0
32038,11224.0
32041,11224.0
32042,11224.0
32043,11224.0
32044,11224.0
32046,11224.0
32047,11224.0
32048,11224.0
32049,11224.0
32051,11224.0
32052,11224.0
32053,11224.0
32054,11224.0
32056,11224.0
32057,11224.0
32058,11224.0
32059,11224.0
32060,11224.0
32061,11224.0
32062,11224.0
32063,11224.0
32065,11224.0
32067,11224.0
32068,11224.0
32069,11224.0
32070,11224.0
32071,11224.0
32075,11224.0
32076,11224.0
32077,11224.0
32078,11224.0
32079,11224.0
32080,11224.0
32082,11224.0
32083,11224.0
32085,11224.0
32087,11224.0
32088,11224.0
32089,11224.0
32090,11224.0
32091,11224.0
32092,11224.0
32093,11224.0
32095,11224.0
32096,11224.0
32098,11224.0
32099,11224.0
32102,11224.0
32103,11224.0
32104,11224.0
32106,11224.0
32107,11224.0
32109,11224.0
32111,11224.0
32112,11224.0
32113,11224.0
32114,11224.0
32116,11224.0
32117,11224.0
32118,11224.0
32119,11224.0
32120,11224.0
32121,11224.0
32122,11224.0
32123,11224.0
32125,11224.0
32129,11224.0
32130,11224.0
32133,11224.0
32134,11224.0
32135,11224.0
32136,11224.0
32137,11224.0
32138,11224.0
32139,11224.0
32140,11224.0
32141,11224.0
32142,11214.0
32143,11214.0
32144,11214.0
32145,11214.0
32147,11214.0
32149,11214.0
32151,11214.0
32153,11214.0
32154,11214.0
32155,11214.0
32156,11214.0
32157,11223.0
32159,11224.0
32160,11224.0
32162,11224.0
32163,11224.0
32167,11224.0
32168,11224.0
32169,11224.0
32171,11214.0
32172,11224.0
32174,11214.0
32177,11224.0
32178,11224.0
32180,11224.0
32182,11224.0
32184,11224.0
32185,11224.0
32186,11224.0
32187,11224.0
32188,11224.0
32189,11224.0
32190,11224.0
32191,11224.0
32192,11224.0
32193,11224.0
32194,11224.0
32195,11224.0
32197,11224.0
32198,11214.0
32199,11224.0
32200,11214.0
32201,11224.0
32202,11214.0
32203,11214.0
32204,11214.0
32205,11214.0
32206,11214.0
32207,10466.0
32209,11214.0
32213,11214.0
32214,10466.0
32216,10475.0
32217,11214.0
32220,10475.0
32221,11214.0
32222,10469.0
32224,11214.0
32225,10466.0
32226,11214.0
32227,10466.0
32228,11214.0
32229,10466.0
32230,11223.0
32231,10469.0
32233,10475.0
32234,11224.0
32236,11224.0
32237,10475.0
32239,10466.0
32241,11224.0
32242,10466.0
32243,11224.0
32246,10466.0
32248,10466.0
32250,10466.0
32251,11224.0
32252,11224.0
32253,11224.0
32254,10466.0
32257,11214.0
32258,10466.0
32261,11224.0
32263,11214.0
32264,10469.0
32265,11224.0
32266,11214.0
32267,11224.0
32268,10469.0
32269,11224.0
32272,11224.0
32273,10475.0
32274,11214.0
32275,11224.0
32276,10469.0
32277,11224.0
32278,10469.0
32279,11214.0
32280,10475.0
32282,10466.0
32283,11214.0
32288,10475.0
32291,11224.0
32292,10466.0
32293,11214.0
32294,10466.0
32295,10469.0
32298,11224.0
32302,11224.0
32303,10469.0
32305,10466.0
32307,10469.0
32309,10469.0
32311,10469.0
32313,11224.0
32314,10475.0
32315,11214.0
32317,10475.0
32318,11224.0
32319,10466.0
32320,11224.0
32321,11224.0
32322,10466.0
32324,10466.0
32325,10469.0
32326,11224.0
32327,10475.0
32329,10466.0
32331,10469.0
32332,11224.0
32333,10469.0
32335,10466.0
32337,10469.0
32340,11214.0
32341,10469.0
32342,11224.0
32343,10469.0
32344,10466.0
32346,10466.0
32347,11214.0
32348,10475.0
32349,11214.0
32350,10469.0
